2021-01-05 11:24:53.853 [http-nio-8080-exec-10] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - updateStatus appDeskUser原信息: AppDeskUser(deskId=20, userId=101, consumptionTime=113, status=1, pauseNum=8, pauseTime=Tue Jan 05 11:22:53 CST 2021, pauseTotalTime=108, recordTime=Tue Jan 05 11:24:41 CST 2021, remainingTime=null)
2021-01-05 11:24:53.853 [http-nio-8080-exec-10] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - updateStatus 修改状态: 0
2021-01-05 11:24:53.854 [http-nio-8080-exec-10] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - updateStatus 修改状态: 0, 计算之后的消费时长 113
2021-01-05 11:24:53.875 [http-nio-8080-exec-10] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - updateStatus 非停止appDeskUser详情: AppDeskUser(deskId=20, userId=101, consumptionTime=113, status=0, pauseNum=9, pauseTime=Tue Jan 05 11:24:53 CST 2021, pauseTotalTime=108, recordTime=Tue Jan 05 11:24:41 CST 2021, remainingTime=null)
2021-01-05 11:26:46.224 [http-nio-8080-exec-2] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - updateStatus appDeskUser原信息: AppDeskUser(deskId=20, userId=101, consumptionTime=113, status=0, pauseNum=9, pauseTime=Tue Jan 05 11:24:54 CST 2021, pauseTotalTime=108, recordTime=Tue Jan 05 11:24:41 CST 2021, remainingTime=null)
2021-01-05 11:26:46.225 [http-nio-8080-exec-2] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - updateStatus 修改状态: 1
2021-01-05 11:26:46.251 [http-nio-8080-exec-2] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - updateStatus 非停止appDeskUser详情: AppDeskUser(deskId=20, userId=101, consumptionTime=113, status=1, pauseNum=9, pauseTime=Tue Jan 05 11:24:54 CST 2021, pauseTotalTime=112, recordTime=Tue Jan 05 11:26:46 CST 2021, remainingTime=null)
2021-01-05 11:28:00.209 [http-nio-8080-exec-5] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - updateStatus appDeskUser原信息: AppDeskUser(deskId=20, userId=101, consumptionTime=113, status=1, pauseNum=9, pauseTime=Tue Jan 05 11:24:54 CST 2021, pauseTotalTime=112, recordTime=Tue Jan 05 11:26:46 CST 2021, remainingTime=null)
2021-01-05 11:28:00.210 [http-nio-8080-exec-5] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - updateStatus 修改状态: 0
2021-01-05 11:28:00.210 [http-nio-8080-exec-5] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - updateStatus 修改状态: 0, 计算之后的消费时长 114
2021-01-05 11:28:00.235 [http-nio-8080-exec-5] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - updateStatus 非停止appDeskUser详情: AppDeskUser(deskId=20, userId=101, consumptionTime=114, status=0, pauseNum=10, pauseTime=Tue Jan 05 11:28:00 CST 2021, pauseTotalTime=112, recordTime=Tue Jan 05 11:26:46 CST 2021, remainingTime=null)
2021-01-05 11:30:00.825 [http-nio-8080-exec-8] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - updateStatus appDeskUser原信息: AppDeskUser(deskId=20, userId=101, consumptionTime=114, status=0, pauseNum=10, pauseTime=Tue Jan 05 11:28:00 CST 2021, pauseTotalTime=112, recordTime=Tue Jan 05 11:26:46 CST 2021, remainingTime=null)
